35.08	32.26
35.69	34.59
35.43	34.12
nan	nan
50.86	14.62
50.88	14.98
51.01	15.07
50.80	15.38
50.60	16.41
50.43	16.25
50.12	16.71
50.27	17.00
50.45	16.91
50.29	17.73
50.13	17.65
49.99	17.84
50.07	18.04
49.91	18.58
49.52	18.85
49.50	18.58
48.85	17.65
48.85	17.17
48.62	16.94
48.81	16.55
48.73	16.29
49.00	15.02
48.58	14.69
48.56	14.35
49.48	12.63
49.76	12.40
49.91	12.55
50.32	12.10
50.18	12.32
50.41	12.58
50.40	12.95
50.90	14.36
51.05	14.32
50.86	14.62
nan	nan
54.87	9.11
54.77	9.95
54.48	9.98
54.35	10.17
54.37	10.95
54.19	11.06
54.06	10.78
53.96	10.90
53.90	11.45
54.14	11.67
54.18	12.11
54.44	12.57
54.30	13.13
54.60	13.30
54.57	13.64
54.35	13.60
54.19	13.32
54.15	13.82
53.93	14.23
53.80	14.03
53.75	14.27
53.33	14.41
52.83	14.16
52.52	14.63
52.40	14.53
52.07	14.76
51.83	14.61
51.47	14.93
51.14	15.00
50.83	14.76
51.05	14.32
50.90	14.36
50.40	12.95
50.41	12.58
50.18	12.32
50.32	12.10
49.91	12.55
49.76	12.40
49.48	12.63
48.77	13.84
48.51	13.73
48.59	13.51
48.38	13.41
48.11	12.75
47.67	13.08
47.52	13.05
47.70	12.34
47.40	11.02
47.54	10.89
47.56	10.45
47.39	10.43
47.27	10.18
47.55	9.97
47.69	8.66
47.80	8.61
47.57	8.43
47.56	7.63
48.12	7.58
48.61	7.82
48.97	8.23
49.16	6.78
49.47	6.37
49.82	6.47
49.86	6.30
50.13	6.14
50.32	6.41
50.75	6.02
50.91	6.09
51.03	5.88
51.18	6.17
51.24	6.07
51.36	6.22
51.82	5.99
51.94	6.78
52.12	6.76
52.24	7.07
52.44	7.00
52.49	6.70
52.63	6.71
52.64	7.01
52.97	7.19
53.32	7.30
53.36	7.00
53.65	7.21
53.70	8.01
53.41	8.20
53.60	8.29
53.52	8.55
53.75	8.52
53.88	8.65
53.85	9.26
53.55	9.77
53.96	8.89
54.27	8.84
54.33	8.69
54.58	8.86
54.91	8.64
54.87	9.11
nan	nan
53.55	6.78
53.60	6.62
53.63	6.73
53.55	6.78
nan	nan
54.01	8.51
53.91	8.46
53.93	8.36
54.01	8.51
nan	nan
54.43	11.27
54.47	11.00
54.52	11.16
54.43	11.27
nan	nan
54.48	8.67
54.52	8.56
54.55	8.72
54.48	8.67
nan	nan
54.63	8.38
54.67	8.25
54.73	8.35
54.63	8.38
nan	nan
54.71	8.63
54.71	8.45
54.76	8.55
54.71	8.63
nan	nan
54.88	8.38
54.86	8.27
54.98	8.36
54.88	8.38
nan	nan
57.25	10.53
56.68	10.19
56.51	10.50
56.53	10.83
56.39	10.93
56.16	10.73
56.12	10.51
56.28	10.38
55.87	10.19
55.69	9.95
55.71	9.67
55.61	9.78
55.04	9.56
55.05	9.84
54.88	10.04
54.81	9.30
54.91	8.64
55.43	8.60
55.36	8.43
55.56	8.30
55.56	8.10
55.94	8.34
56.15	8.13
56.56	8.14
56.65	8.19
56.55	8.49
56.67	8.56
56.48	8.68
56.82	9.00
56.59	9.10
56.67	9.32
57.02	9.13
56.69	8.72
56.85	8.61
56.71	8.38
56.82	8.27
56.96	8.38
57.17	9.39
57.57	9.94
57.69	10.48
57.25	10.53
nan	nan
54.84	10.78
54.66	10.68
54.74	10.43
54.84	10.78
nan	nan
54.87	10.53
54.82	10.45
54.87	10.34
54.87	10.53
nan	nan
55.10	8.57
55.08	8.45
55.20	8.50
55.10	8.57
nan	nan
55.02	15.11
55.06	14.77
55.22	14.71
55.12	15.16
55.02	15.11
nan	nan
55.61	10.25
55.57	10.65
55.32	10.79
54.97	10.59
55.06	10.16
55.51	9.71
55.61	10.25
nan	nan
55.69	12.78
55.59	12.81
55.60	12.68
55.69	12.78
nan	nan
55.92	10.67
55.79	10.61
55.96	10.48
55.92	10.67
nan	nan
55.72	12.58
55.59	12.65
55.52	12.23
55.32	12.37
55.09	12.16
54.94	12.34
54.66	11.98
54.77	11.09
54.92	11.13
54.87	11.56
54.99	11.84
55.29	11.22
55.70	11.10
55.93	11.64
55.66	11.78
55.98	11.88
56.12	12.27
56.05	12.59
55.72	12.58
nan	nan
56.71	11.66
56.66	11.60
56.71	11.49
56.71	11.66
nan	nan
57.29	11.12
57.22	11.02
57.25	10.89
57.29	11.12
nan	nan
59.63	25.73
59.44	26.96
59.47	28.04
59.35	28.17
58.79	27.36
57.86	27.72
57.52	27.35
57.62	26.93
57.53	26.55
58.05	25.33
57.88	24.35
58.35	24.54
58.23	24.11
58.36	23.74
58.62	23.53
58.76	23.64
58.90	23.45
59.21	23.53
59.63	25.73
nan	nan
58.17	24.05
58.08	24.00
58.10	23.91
58.17	24.05
nan	nan
58.17	22.35
58.02	22.13
58.37	21.79
58.61	22.55
58.60	23.28
58.37	23.00
58.17	22.35
nan	nan
59.04	23.31
58.95	23.24
58.98	23.14
59.04	23.31
nan	nan
58.80	22.77
58.69	22.58
58.93	22.15
59.08	22.65
58.84	23.04
58.80	22.77
nan	nan
59.52	24.59
59.58	24.43
59.63	24.52
59.52	24.59
nan	nan
41.27	26.40
40.96	26.33
40.70	26.06
40.84	25.94
40.99	25.14
40.76	23.77
40.45	23.87
40.15	24.38
40.34	23.74
40.10	23.98
39.96	23.94
40.23	23.62
40.35	23.00
40.47	22.87
40.62	22.93
40.45	22.61
40.10	22.57
39.23	23.32
39.15	23.23
39.34	22.98
39.26	22.84
39.00	23.02
38.84	22.79
38.50	23.33
38.58	23.50
38.88	23.07
38.99	23.28
38.63	24.11
38.03	24.53
38.03	24.27
38.37	23.99
38.35	23.66
38.21	24.05
37.66	24.03
37.94	23.67
37.97	23.25
37.89	23.07
37.73	23.12
37.46	23.50
37.30	23.14
37.57	22.76
36.44	23.12
36.80	22.70
36.47	22.40
37.03	22.09
36.97	21.94
36.75	21.91
36.81	21.73
37.09	21.57
37.38	21.68
37.93	21.15
38.20	21.39
38.16	21.63
38.33	21.85
37.93	22.89
38.13	23.21
38.41	22.45
38.31	21.17
38.82	20.75
38.89	21.09
39.05	21.11
38.97	20.73
39.69	20.01
39.79	20.39
39.95	20.34
40.62	21.06
40.86	20.98
40.93	21.79
41.17	22.22
41.13	22.61
41.34	22.80
41.55	24.52
41.26	25.22
41.31	25.91
41.43	26.17
41.70	26.09
41.71	26.36
41.60	26.58
41.37	26.62
41.27	26.40
nan	nan
34.84	24.17
34.85	24.00
34.89	24.10
34.84	24.17
nan	nan
35.35	26.92
35.45	26.83
35.42	26.95
35.35	26.92
nan	nan
35.66	23.75
35.54	23.85
35.58	24.16
35.35	24.32
35.43	24.97
35.33	25.71
35.12	25.78
35.20	26.29
35.02	26.17
34.94	24.78
35.09	24.72
35.24	23.61
35.52	23.58
35.66	23.75
nan	nan
35.68	27.19
35.42	27.15
35.61	27.01
35.68	27.19
nan	nan
35.84	27.28
35.87	27.12
35.91	27.22
35.84	27.28
nan	nan
35.90	23.34
35.80	23.36
35.91	23.23
35.90	23.34
nan	nan
36.26	23.07
36.14	23.04
36.17	22.93
36.33	22.88
36.26	23.07
nan	nan
36.08	28.07
35.93	27.73
36.33	27.91
36.41	28.23
36.08	28.07
nan	nan
36.38	25.83
36.36	25.68
36.43	25.77
36.38	25.83
nan	nan
36.40	25.49
36.33	25.44
36.38	25.33
36.40	25.49
nan	nan
36.42	27.42
36.43	27.26
36.49	27.35
36.42	27.42
nan	nan
36.54	26.38
36.59	26.24
36.61	26.35
36.54	26.38
nan	nan
36.60	27.24
36.56	27.08
36.63	27.15
36.60	27.24
nan	nan
36.59	27.91
36.60	27.75
36.65	27.85
36.59	27.91
nan	nan
36.59	24.98
36.62	24.83
36.67	24.94
36.59	24.98
nan	nan
36.72	25.20
36.64	25.13
36.65	25.04
36.72	25.20
nan	nan
36.70	24.53
36.70	24.27
36.76	24.41
36.70	24.53
nan	nan
36.69	25.41
36.73	25.23
36.79	25.29
36.69	25.41
nan	nan
36.68	26.98
36.71	26.89
36.79	26.93
36.68	26.98
nan	nan
36.80	24.63
36.80	24.48
36.85	24.56
36.80	24.63
nan	nan
36.88	27.29
36.78	27.18
36.82	27.02
36.88	27.29
nan	nan
36.91	25.99
36.78	25.89
36.80	25.73
36.91	25.99
nan	nan
36.94	24.77
36.99	24.63
37.03	24.70
36.94	24.77
nan	nan
36.98	27.06
36.95	26.90
37.03	26.97
36.98	27.06
nan	nan
36.98	26.41
36.98	26.25
37.04	26.34
36.98	26.41
nan	nan
37.11	25.30
37.00	25.21
37.03	25.03
37.11	25.30
nan	nan
36.98	25.57
36.91	25.48
37.07	25.34
37.21	25.51
36.98	25.57
nan	nan
37.19	24.54
37.11	24.51
37.15	24.40
37.19	24.54
nan	nan
37.17	26.88
37.19	26.72
37.23	26.82
37.17	26.88
nan	nan
37.25	23.22
37.20	23.15
37.26	23.06
37.25	23.22
nan	nan
37.38	25.28
37.32	25.18
37.43	25.19
37.38	25.28
nan	nan
37.41	24.47
37.31	24.40
37.43	24.36
37.41	24.47
nan	nan
37.41	24.98
37.35	24.87
37.47	24.89
37.41	24.98
nan	nan
37.47	25.44
37.40	25.37
37.44	25.28
37.47	25.44
nan	nan
37.46	27.04
37.40	26.98
37.49	26.89
37.46	27.04
nan	nan
37.58	25.29
37.53	25.18
37.60	25.03
37.58	25.29
nan	nan
37.63	26.57
37.55	26.51
37.56	26.41
37.63	26.57
nan	nan
37.61	26.27
37.54	26.16
37.59	25.98
37.61	26.27
nan	nan
37.67	24.41
37.53	24.31
37.57	24.24
37.67	24.41
nan	nan
37.75	23.55
37.68	23.49
37.74	23.42
37.75	23.55
nan	nan
37.71	26.99
37.62	26.81
37.74	26.56
37.83	26.80
37.71	26.99
nan	nan
37.73	20.91
37.67	20.80
37.88	20.59
37.73	20.91
nan	nan
37.82	24.97
37.73	24.98
37.96	24.68
37.82	24.97
nan	nan
38.39	20.57
38.10	20.79
38.21	20.35
38.39	20.57
nan	nan
38.45	20.69
38.29	20.79
38.46	20.59
38.45	20.69
nan	nan
38.32	26.15
38.16	26.02
38.24	25.88
38.36	25.98
38.55	25.82
38.54	26.15
38.32	26.15
nan	nan
38.53	25.63
38.61	25.50
38.61	25.62
38.53	25.63
nan	nan
38.58	20.90
38.59	20.73
38.63	20.81
38.58	20.90
nan	nan
38.64	20.72
38.59	20.53
38.84	20.70
38.64	20.72
nan	nan
38.78	24.67
38.88	24.41
38.97	24.52
38.78	24.67
nan	nan
39.11	23.79
39.08	23.67
39.15	23.63
39.11	23.79
nan	nan
39.10	23.14
39.08	23.06
39.18	23.03
39.10	23.14
nan	nan
39.16	23.55
39.17	23.38
39.21	23.47
39.16	23.55
nan	nan
39.29	23.98
39.16	23.91
39.19	23.83
39.29	23.98
nan	nan
39.02	26.57
38.99	26.23
39.21	25.81
39.38	26.30
39.02	26.57
nan	nan
39.30	24.10
39.29	23.99
39.39	24.06
39.30	24.10
nan	nan
39.49	24.23
39.47	24.11
39.56	24.22
39.49	24.23
nan	nan
39.55	25.07
39.45	24.99
39.50	24.94
39.55	25.07
nan	nan
39.78	19.89
39.45	19.96
39.77	19.60
39.78	19.89
nan	nan
39.97	25.43
39.80	25.33
39.96	25.04
39.97	25.43
nan	nan
39.96	23.57
40.11	23.22
40.13	23.43
39.96	23.57
nan	nan
40.44	25.72
40.46	25.46
40.51	25.62
40.44	25.72
nan	nan
40.60	24.77
40.66	24.49
40.81	24.65
40.60	24.77
nan	nan
43.58	-7.26
43.64	-5.84
43.39	-4.51
43.50	-3.59
43.35	-3.15
43.35	-1.79
43.25	-1.44
43.06	-1.40
42.96	-0.75
42.80	-0.55
42.68	0.67
42.84	0.72
42.83	0.86
42.71	1.35
42.45	1.47
42.50	1.73
42.36	2.04
42.44	3.17
41.92	3.21
41.29	2.10
